
1,1,0,0,2
2,2,0,0,12
3,3,0,0,22
4,4,0,0,32
5,5,0,0,166
6,6,0,0,176
7,7,0,0,186
8,8,0,0,196
9,9,0,0,410
10,10,0,0,421
11,11,0,0,431
12,12,0,0,442
13,13,0,0,575
14,14,0,0,585
15,15,0,0,595
16,16,0,0,605
17,17,0,0,783
18,18,0,0,793
19,19,0,0,803
20,20,0,0,813
21,21,0,0,950
22,22,0,0,-1
23,23,0,0,964
24,24,0,0,973
25,25,0,0,1169
26,26,0,0,1178
27,27,0,0,1187
28,28,0,0,-1
29,29,0,0,1276
30,30,0,0,1284
31,31,0,0,1399
32,32,0,0,1407
33,33,0,0,1415
34,34,0,0,1493
35,35,0,0,1501
36,36,0,0,1509
37,37,0,0,1587
38,38,0,0,1595
39,39,0,0,1603
40,40,0,0,1679
41,41,0,0,1686
42,42,0,0,1693
43,43,0,0,1770
44,44,0,0,1778
45,45,0,0,1786
46,46,0,0,1880
47,47,0,0,1884
48,48,0,0,1904
49,49,0,0,1908
50,50,0,0,1916
51,51,0,0,1924
52,52,0,0,1996
53,53,0,0,2004
54,54,0,0,2012
55,55,0,0,2091
56,56,0,0,2098
57,57,0,0,2106
58,58,0,0,2171
59,59,0,0,2178
60,60,0,0,2183
61,61,0,0,2298
62,62,0,0,2306
63,63,0,0,2314
64,64,0,0,2394
65,65,0,0,2402
66,66,0,0,2410
67,67,0,0,2491
68,68,0,0,-1
69,69,0,0,2500
70,70,0,0,2587
71,71,0,0,2595
72,72,0,0,2603
73,73,0,0,-1
74,74,0,0,2701
75,75,0,0,2707
76,76,0,0,2789
77,77,0,0,2796
78,78,0,0,2803
79,79,0,0,2882
80,80,0,0,2890
81,81,0,0,2898
82,82,0,0,2957
83,83,0,0,2961
84,84,0,0,2968
85,85,0,0,3068
86,86,0,0,3076
87,87,0,0,3084
88,88,0,0,3164
89,89,0,0,3172
90,90,0,0,3180
91,91,0,0,3258
92,92,0,0,3264
93,93,0,0,3270
94,94,0,0,3341
95,95,0,0,3349
96,96,0,0,3356
97,97,0,0,3431
98,98,0,0,3439
99,99,0,0,3447
100,100,0,0,3485
101,101,0,0,-1
102,102,0,0,3493
103,103,0,0,3573
104,104,0,0,3581
105,105,0,0,3605
106,106,0,0,3617
107,107,0,0,3625
108,108,0,0,3633
109,109,0,0,3712
110,110,0,0,3720
111,111,0,0,3728
112,112,0,0,3803
113,113,0,0,3809
114,114,0,0,3815
115,115,0,0,3894
116,116,0,0,3902
117,117,0,0,3910
118,118,0,0,3986
119,119,0,0,3994
120,120,0,0,4002
121,121,0,0,4082
122,122,0,0,4090
123,123,0,0,4098
124,124,0,0,4173
125,125,0,0,4179
126,126,0,0,4185
127,127,0,0,4262
128,128,0,0,4268
129,129,0,0,-1
130,130,0,0,4349
131,131,0,0,4357
132,132,0,0,4365
133,133,0,0,4446
134,134,0,0,4452
135,135,0,0,4458
136,136,0,0,4537
137,137,0,0,4545
138,138,0,0,4553
139,139,0,0,4635
140,140,0,0,4643
141,141,0,0,4651
142,142,0,0,4798
143,143,0,0,4806
144,144,0,0,4814
145,145,0,0,4889
146,146,0,0,4897
147,147,0,0,4932
148,148,0,0,4945
149,149,0,0,4953
150,150,0,0,4960
151,151,0,0,5033
152,152,0,0,5040
153,153,0,0,5048
154,154,0,0,5151
155,155,0,0,5159
156,156,0,0,-1
157,157,0,0,5237
158,158,0,0,-1
159,159,0,0,5247
160,160,0,0,5357
161,161,0,0,5365
162,162,0,0,5373
163,163,0,0,5452
164,164,0,0,5460
165,165,0,0,5468
166,166,0,0,5531
167,167,0,0,5539
168,168,0,0,5546
169,169,0,0,5610
170,170,0,0,5618
171,171,0,0,5626
172,172,0,0,5703
173,173,0,0,5713
174,174,0,0,5723
175,175,0,0,5796
176,176,0,0,5804
177,177,0,0,5840
178,178,0,0,5854
179,179,0,0,5864
180,180,0,0,5872
181,181,0,0,5951
182,182,0,0,5959
183,183,0,0,5967
184,184,0,0,6050
185,185,0,0,6058
186,186,0,0,6066
187,187,0,0,6102
188,188,0,0,6110
189,189,0,0,6119
