
1,1,0,0,600
2,2,0,0,626
3,3,0,0,659
4,4,0,0,693
5,5,19,0,856
6,6,7,0,882
7,7,16,0,908
8,8,10,0,934
9,9,0,0,1099
10,10,0,0,1128
11,11,0,0,1154
12,12,0,0,1239
13,13,0,0,1284
14,14,0,0,1326
15,15,0,0,1423
16,16,0,0,1464
17,17,0,0,1490
18,18,1,0,1575
19,19,13,0,1604
20,20,4,0,1630
