
1,1,0,0,2
2,2,0,0,10
3,3,0,0,18
4,4,0,0,26
5,5,0,0,171
6,6,0,0,179
7,7,0,0,187
8,8,0,0,195
9,9,0,0,344
10,10,0,0,-1
11,11,0,0,354
12,12,0,0,361
13,13,0,0,573
14,14,0,0,581
15,15,0,0,589
16,16,0,0,597
17,17,0,0,791
18,18,0,0,799
19,19,0,0,807
20,20,0,0,815
21,21,0,0,1041
22,22,0,0,1050
23,23,0,0,1058
24,24,0,0,1067
25,25,0,0,1213
26,26,0,0,1221
27,27,0,0,1245
28,28,0,0,1265
29,29,0,0,1269
30,30,0,0,1277
31,31,0,0,1285
32,32,0,0,1364
33,33,0,0,1372
34,34,0,0,1380
35,35,0,0,1455
36,36,0,0,1461
37,37,0,0,1467
38,38,0,0,1545
39,39,0,0,1552
40,40,0,0,1557
41,41,0,0,1669
42,42,0,0,1676
43,43,0,0,1683
44,44,0,0,1760
45,45,0,0,1768
46,46,0,0,1776
47,47,0,0,1852
48,48,0,0,1860
49,49,0,0,1868
50,50,0,0,1942
51,51,0,0,1950
52,52,0,0,1958
53,53,0,0,2019
54,54,0,0,2027
55,55,0,0,2035
56,56,0,0,2109
57,57,0,0,2117
58,58,0,0,2125
59,59,0,0,2215
60,60,0,0,2225
61,61,0,0,2235
62,62,0,0,2305
63,63,0,0,2311
64,64,0,0,2317
65,65,0,0,2384
66,66,0,0,2392
67,67,0,0,2400
68,68,0,0,2436
69,69,0,0,2444
70,70,0,0,2452
71,71,0,0,2531
72,72,0,0,2539
73,73,0,0,2547
74,74,0,0,2624
75,75,0,0,2632
76,76,0,0,2640
77,77,0,0,2719
78,78,0,0,2727
79,79,0,0,2735
80,80,0,0,2879
81,81,0,0,2887
82,82,0,0,2894
83,83,0,0,2953
84,84,0,0,2961
85,85,0,0,2968
86,86,0,0,3039
87,87,0,0,3047
88,88,0,0,3059
89,89,0,0,3079
90,90,0,0,3081
91,91,0,0,3087
92,92,0,0,-1
93,93,0,0,3166
94,94,0,0,3174
95,95,0,0,3182
96,96,0,0,3220
97,97,0,0,3227
98,98,0,0,3235
99,99,0,0,3295
100,100,0,0,3303
101,101,0,0,3327
102,102,0,0,3346
103,103,0,0,3350
104,104,0,0,3358
105,105,0,0,3366
106,106,0,0,3445
107,107,0,0,3453
108,108,0,0,3461
109,109,0,0,3541
110,110,0,0,-1
111,111,0,0,3550
112,112,0,0,3635
113,113,0,0,3645
114,114,0,0,3653
115,115,0,0,3730
116,116,0,0,3738
117,117,0,0,-1
118,118,0,0,3814
119,119,0,0,3820
120,120,0,0,3826
121,121,0,0,3902
122,122,0,0,3909
123,123,0,0,3917
124,124,0,0,4015
125,125,0,0,4023
126,126,0,0,4031
127,127,0,0,4105
128,128,0,0,4113
129,129,0,0,4121
130,130,0,0,4215
131,131,0,0,4223
132,132,0,0,4231
133,133,0,0,4310
134,134,0,0,4318
135,135,0,0,4326
136,136,0,0,4399
137,137,0,0,4407
138,138,0,0,4415
139,139,0,0,4490
140,140,0,0,4498
141,141,0,0,4506
142,142,0,0,4563
143,143,0,0,4571
144,144,0,0,4578
145,145,0,0,4648
146,146,0,0,4657
147,147,0,0,4666
148,148,0,0,4749
149,149,0,0,-1
150,150,0,0,4757
151,151,0,0,4836
152,152,0,0,4844
153,153,0,0,4853
154,154,0,0,4928
155,155,0,0,4932
156,156,0,0,4944
157,157,0,0,4952
158,158,0,0,-1
159,159,0,0,4958
160,160,0,0,4966
161,161,0,0,5076
162,162,0,0,5084
163,163,0,0,5092
164,164,0,0,5160
165,165,0,0,5168
166,166,0,0,5176
167,167,0,0,5256
168,168,0,0,5264
169,169,0,0,5272
170,170,0,0,5349
171,171,0,0,5357
172,172,0,0,5365
173,173,0,0,-1
174,174,0,0,5439
175,175,0,0,5445
176,176,0,0,5525
177,177,0,0,5532
178,178,0,0,5539
179,179,0,0,5614
180,180,0,0,5620
181,181,0,0,5626
182,182,0,0,5701
183,183,0,0,5705
184,184,0,0,5712
185,185,0,0,5808
186,186,0,0,5816
187,187,0,0,5824
188,188,0,0,5905
189,189,0,0,5913
190,190,0,0,5921
191,191,0,0,5997
192,192,0,0,-1
193,193,0,0,6007
