
1,0.0,0.0,0.0,79.41051158046989,179.12551773285043,7,0,0,0
2,0.0,0.0,0.0,79.41033037835642,178.89541530419734,7,0,0,0
3,0.0,0.0,0.0,79.4095428940246,177.8954156142632,7,0,0,0
4,0.0,0.0,0.0,79.40875540969277,176.895415924329,7,0,0,0
5,0.0,0.0,0.0,79.40796792536095,175.89541623439484,7,0,0,0
6,0.0,0.0,0.0,79.40718044102913,174.8954165444607,7,0,0,0
7,0.0,0.0,0.0,79.4063929566973,173.8954168545265,7,0,0,0
8,0.0,0.0,0.0,79.4056054723655,172.89541716459235,7,0,0,0
9,0.0,0.0,0.0,79.40481798803367,171.8954174746582,7,0,0,0
10,0.0,0.0,0.0,79.40403050370185,170.89541778472403,7,0,0,0
11,0.0,0.0,0.0,79.40324301937002,169.89541809478985,7,0,0,0
12,0.0,0.0,0.0,79.4024555350382,168.8954184048557,7,0,0,0
13,0.0,0.0,0.0,79.40166805070638,167.89541871492153,7,0,0,0
14,0.0,0.0,0.0,79.40088056637455,166.89541902498735,7,0,0,0
15,0.0,0.0,0.0,75.90088165160498,166.89817522014874,7,0,0,0
16,0.0,0.0,0.0,75.9016691359368,167.89817491008293,7,0,0,0
17,0.0,0.0,0.0,75.90245662026862,168.8981746000171,7,0,0,0
18,0.0,0.0,0.0,75.90324410460045,169.89817428995124,7,0,0,0
19,0.0,0.0,0.0,75.90403158893227,170.89817397988543,7,0,0,0
20,0.0,0.0,0.0,75.9048190732641,171.89817366981958,7,0,0,0
21,0.0,0.0,0.0,75.90560655759592,172.89817335975374,7,0,0,0
22,0.0,0.0,0.0,75.90639404192773,173.8981730496879,7,0,0,0
23,0.0,0.0,0.0,75.90718152625955,174.89817273962208,7,0,0,0
24,0.0,0.0,0.0,75.90796901059137,175.89817242955624,7,0,0,0
25,0.0,0.0,0.0,75.9087564949232,176.8981721194904,7,0,0,0
26,0.0,0.0,0.0,75.90954397925502,177.89817180942458,7,0,0,0
27,0.0,0.0,0.0,75.91033146358684,178.89817149935874,7,0,0,0
28,0.0,0.0,0.0,75.91051266570031,179.12827392801182,7,0,0,0
29,0.0,0.0,0.0,75.93035759363045,143.12362634049123,7,0,0,0
30,0.0,0.0,0.0,75.92981870929579,143.40877443128903,7,0,0,0
31,0.0,0.0,0.0,75.9279288724365,144.40877264554578,7,0,0,0
32,0.0,0.0,0.0,75.92603903557719,145.4087708598025,7,0,0,0
33,0.0,0.0,0.0,75.92414919871788,146.40876907405922,7,0,0,0
34,0.0,0.0,0.0,75.9222593618586,147.40876728831597,7,0,0,0
35,0.0,0.0,0.0,75.92036952499929,148.4087655025727,7,0,0,0
36,0.0,0.0,0.0,75.91847968813998,149.4087637168294,7,0,0,0
37,0.0,0.0,0.0,75.91658985128068,150.40876193108613,7,0,0,0
38,0.0,0.0,0.0,75.91470001442138,151.40876014534288,7,0,0,0
39,0.0,0.0,0.0,75.91281017756208,152.4087583595996,7,0,0,0
40,0.0,0.0,0.0,75.91092034070277,153.40875657385632,7,0,0,0
41,0.0,0.0,0.0,75.90903050384347,154.40875478811304,7,0,0,0
42,0.0,0.0,0.0,75.90714066698418,155.4087530023698,7,0,0,0
43,0.0,0.0,0.0,79.40713441688273,155.41536743137738,7,0,0,0
44,0.0,0.0,0.0,79.40902425374202,154.41536921712063,7,0,0,0
45,0.0,0.0,0.0,79.41091409060132,153.4153710028639,7,0,0,0
46,0.0,0.0,0.0,79.41280392746063,152.4153727886072,7,0,0,0
47,0.0,0.0,0.0,79.41469376431994,151.41537457435047,7,0,0,0
48,0.0,0.0,0.0,79.41658360117923,150.41537636009372,7,0,0,0
49,0.0,0.0,0.0,79.41847343803853,149.415378145837,7,0,0,0
50,0.0,0.0,0.0,79.42036327489784,148.41537993158028,7,0,0,0
51,0.0,0.0,0.0,79.42225311175714,147.41538171732356,7,0,0,0
52,0.0,0.0,0.0,79.42414294861643,146.4153835030668,7,0,0,0
53,0.0,0.0,0.0,79.42603278547574,145.41538528881009,7,0,0,0
54,0.0,0.0,0.0,79.42792262233505,144.41538707455337,7,0,0,0
55,0.0,0.0,0.0,79.42981245919434,143.41538886029662,7,0,0,0
56,0.0,0.0,0.0,79.430351343529,143.1302407694988,7,0,0,0
57,0.0,0.0,0.0,59.653922641471176,162.95323954381118,7,0,0,0
58,0.0,0.0,0.0,59.88402407127093,162.95226347190828,7,0,0,0
59,0.0,0.0,0.0,60.884015074448854,162.9480215898731,7,0,0,0
60,0.0,0.0,0.0,61.884006077626786,162.94377970783788,7,0,0,0
61,0.0,0.0,0.0,62.88399708080472,162.9395378258027,7,0,0,0
62,0.0,0.0,0.0,63.88398808398264,162.93529594376747,7,0,0,0
63,0.0,0.0,0.0,64.88397908716057,162.93105406173225,7,0,0,0
64,0.0,0.0,0.0,65.8839700903385,162.92681217969707,7,0,0,0
65,0.0,0.0,0.0,66.88396109351643,162.92257029766185,7,0,0,0
66,0.0,0.0,0.0,67.88395209669436,162.91832841562666,7,0,0,0
67,0.0,0.0,0.0,68.88394309987228,162.91408653359144,7,0,0,0
68,0.0,0.0,0.0,69.88393410305021,162.90984465155626,7,0,0,0
69,0.0,0.0,0.0,70.88392510622815,162.90560276952104,7,0,0,0
70,0.0,0.0,0.0,71.88391610940607,162.90136088748585,7,0,0,0
71,0.0,0.0,0.0,71.86906952228287,159.4013923763631,7,0,0,0
72,0.0,0.0,0.0,70.86907851910495,159.4056342583983,7,0,0,0
73,0.0,0.0,0.0,69.869087515927,159.4098761404335,7,0,0,0
74,0.0,0.0,0.0,68.86909651274908,159.4141180224687,7,0,0,0
75,0.0,0.0,0.0,67.86910550957116,159.41835990450392,7,0,0,0
76,0.0,0.0,0.0,66.86911450639323,159.4226017865391,7,0,0,0
77,0.0,0.0,0.0,65.86912350321529,159.42684366857432,7,0,0,0
78,0.0,0.0,0.0,64.86913250003737,159.4310855506095,7,0,0,0
79,0.0,0.0,0.0,63.86914149685944,159.43532743264473,7,0,0,0
80,0.0,0.0,0.0,62.869150493681516,159.43956931467994,7,0,0,0
81,0.0,0.0,0.0,61.869159490503584,159.44381119671513,7,0,0,0
82,0.0,0.0,0.0,60.86916848732565,159.44805307875035,7,0,0,0
83,0.0,0.0,0.0,59.86917748414773,159.45229496078554,7,0,0,0
84,0.0,0.0,0.0,59.639076054347974,159.45327103268843,7,0,0,0
85,0.0,0.0,0.0,79.40163065795966,165.51849290795573,7,0,0,0
86,0.0,0.0,0.0,79.4022631927283,164.35736317366909,7,0,0,0
87,0.0,0.0,0.0,79.40280297155721,163.36650341505285,7,0,0,0
88,0.0,0.0,0.0,79.40327479532306,162.50038722503228,7,0,0,0
89,0.0,0.0,0.0,79.40370346490256,161.71348819653272,7,0,0,0
90,0.0,0.0,0.0,79.40411378117238,160.9602799224795,7,0,0,0
91,0.0,0.0,0.0,79.40453054500927,160.19523599579796,7,0,0,0
92,0.0,0.0,0.0,79.40497855728987,159.3728300094134,7,0,0,0
93,0.0,0.0,0.0,79.40548261889087,158.44753555625118,7,0,0,0
94,0.0,0.0,0.0,79.40606753068901,157.3738262292366,7,0,0,0
95,0.0,0.0,0.0,79.40675809356098,156.10617562129505,7,0,0,0
96,0.0,0.0,0.0,79.39664304759447,165.34985622303924,7,0,0,0
97,0.0,0.0,0.0,79.37446232220314,164.03193579993268,7,0,0,0
98,0.0,0.0,0.0,79.31620170801908,162.92361205871782,7,0,0,0
99,0.0,0.0,0.0,79.20372452286074,162.00683930244463,7,0,0,0
100,0.0,0.0,0.0,79.01889408454674,161.2635718341633,7,0,0,0
101,0.0,0.0,0.0,78.7435737108956,160.67576395692396,7,0,0,0
102,0.0,0.0,0.0,78.35962671972581,160.22536997377668,7,0,0,0
103,0.0,0.0,0.0,77.8489164288559,159.89434418777148,7,0,0,0
104,0.0,0.0,0.0,77.19330615610443,159.66464090195856,7,0,0,0
105,0.0,0.0,0.0,76.3746592192899,159.51821441938802,7,0,0,0
106,0.0,0.0,0.0,75.37483893623083,159.4370190431099,7,0,0,0
107,0.0,0.0,0.0,74.17570862474578,159.40300907617433,7,0,0,0
108,0.0,0.0,0.0,72.75913160265324,159.39813882163142,7,0,0,0
109,0.0,0.0,0.0,75.90639051687741,156.7857733132726,7,0,0,0
110,0.0,0.0,0.0,75.90575784904902,157.94713614170502,7,0,0,0
111,0.0,0.0,0.0,75.90521790282241,158.93829366352685,7,0,0,0
112,0.0,0.0,0.0,75.90474591752103,159.80469805459822,7,0,0,0
113,0.0,0.0,0.0,75.90431713246824,160.59180149077903,7,0,0,0
114,0.0,0.0,0.0,75.90390678698749,161.34505614792937,7,0,0,0
115,0.0,0.0,0.0,75.90349012040217,162.10991420190922,7,0,0,0
116,0.0,0.0,0.0,75.9030423720357,162.93182782857858,7,0,0,0
117,0.0,0.0,0.0,75.90253878121148,163.85624920379738,7,0,0,0
118,0.0,0.0,0.0,75.90195458725294,164.92863050342575,7,0,0,0
119,0.0,0.0,0.0,75.9012650294835,166.1944239033236,7,0,0,0
120,0.0,0.0,0.0,75.89372036941947,156.84251947035693,7,0,0,0
121,0.0,0.0,0.0,75.81678037201915,157.88231178425306,7,0,0,0
122,0.0,0.0,0.0,75.61193611918185,158.59179011807686,7,0,0,0
123,0.0,0.0,0.0,75.21480305530613,159.03461464584677,7,0,0,0
124,0.0,0.0,0.0,74.56099662479066,159.27444554158149,7,0,0,0
125,0.0,0.0,0.0,73.58613227203404,159.3749429792996,7,0,0,0
126,0.0,0.0,0.0,72.22582544143485,159.39976713301962,7,0,0,0
127,0.0,0.0,0.0,73.32959697747732,162.9058471551167,7,0,0,0
128,0.0,0.0,0.0,74.37837855318541,162.97572942091293,7,0,0,0
129,0.0,0.0,0.0,75.0940226097694,163.17444959556073,7,0,0,0
130,0.0,0.0,0.0,75.54029092046838,163.56544958974644,7,0,0,0
131,0.0,0.0,0.0,75.78094525852137,164.21217131415614,7,0,0,0
132,0.0,0.0,0.0,75.87974739716743,165.17805667947619,7,0,0,0
133,0.0,0.0,0.0,75.90045910964561,166.52654759639273,7,0,0,0
134,0.0,0.0,0.0,73.43277051332997,162.89175661858897,7,0,0,0
