
1,4,0,0,11
2,5,0,0,37
3,6,0,0,63
4,7,0,0,89
5,8,0,0,251
6,9,0,0,277
7,10,0,0,303
8,11,0,0,329
9,12,0,0,491
10,13,0,0,517
11,14,0,0,543
12,15,0,0,569
13,16,0,0,731
14,17,0,0,757
15,18,0,0,783
16,19,0,0,809
17,20,0,0,971
18,21,0,0,997
19,22,0,0,1023
20,23,0,0,1049
21,24,1,0,1214
22,25,0,0,1243
23,26,0,0,1269
24,27,0,0,1351
25,28,0,0,1377
26,29,0,0,1406
