
1,5268,5269,0,0
2,5269,5270,0,0
3,5270,5268,0,0
4,5271,5272,0,0
5,5272,5273,0,0
6,5273,5271,0,0
7,5274,5275,0,0
8,5276,5277,0,0
9,5278,5279,0,0
10,5280,5281,0,0
11,5282,5283,0,0
12,5284,5285,0,0
13,5286,5287,0,0
14,5288,5289,0,0
15,5290,5291,0,0
16,5292,5293,0,0
17,5294,5295,0,0
18,5296,5297,0,0
19,5298,5299,0,0
20,5300,5301,0,0
21,5302,5303,0,0
22,5304,5305,0,0
23,5306,5307,0,0
24,5308,5309,0,0
25,5310,5311,0,0
26,5312,5313,0,0
27,5314,5315,0,0
28,5316,5317,0,0
29,5318,5319,0,0
30,5320,5321,0,0
31,5322,5323,0,0
32,5324,5325,0,0
