
1,3701,90.0,90
2,3702,90.0,90
3,3703,90.0,90
4,3704,180.0,90
5,3705,180.0,90
6,3706,180.0,90
7,3707,270.0,90
8,3708,270.0,90
9,3709,270.0,90
