
1,3019,3020,0,0
2,3020,3021,0,0
3,3021,3019,0,0
4,3022,3023,0,0
5,3023,3024,0,0
6,3024,3022,0,0
7,3025,3026,0,0
8,3027,3028,0,0
9,3029,3030,0,0
10,3031,3032,0,0
11,3033,3034,0,0
12,3035,3036,0,0
13,3037,3038,0,0
14,3039,3040,0,0
15,3041,3042,0,0
16,3043,3044,0,0
17,3045,3046,0,0
