
1,1,0,0,11
2,2,0,0,37
3,3,0,0,63
4,4,0,0,89
5,5,0,0,251
6,6,0,0,277
7,7,0,0,303
8,8,0,0,329
9,9,0,0,491
10,10,0,0,517
11,11,0,0,543
12,12,0,0,569
13,13,0,0,731
14,14,0,0,757
15,15,0,0,783
16,16,0,0,809
17,17,0,0,971
18,18,0,0,997
19,19,0,0,1023
20,20,0,0,1049
21,21,0,0,1211
22,22,0,0,1237
23,23,0,0,1263
24,24,0,0,1289
25,25,0,0,1451
26,26,0,0,1477
27,27,0,0,1503
28,28,0,0,1529
29,29,0,0,1691
30,30,0,0,1717
31,31,0,0,1743
32,32,0,0,1769
33,33,0,0,1931
34,34,0,0,1957
35,35,0,0,1983
36,36,0,0,2009
