
1,19005,19006,0,0
2,19007,19008,0,0
3,19009,19010,0,0
4,19011,19012,0,0
5,19013,19014,0,0
6,19015,19016,0,0
7,19017,19018,0,0
8,19019,19020,0,0
9,19021,19022,0,0
10,19023,19024,0,0
11,19025,19026,0,0
12,19027,19028,0,0
13,19029,19030,0,0
14,19031,19032,0,0
15,19033,19034,0,0
16,19035,19036,0,0
17,19037,19038,0,0
18,19039,19040,0,0
19,19041,19042,0,0
20,19043,19044,0,0
21,19045,19046,0,0
22,19047,19048,0,0
23,19049,19050,0,0
24,19051,19052,0,0
25,19053,19054,0,0
26,19055,19056,0,0
27,19057,19058,0,0
28,19059,19060,0,0
29,19061,19062,0,0
30,19063,19064,0,0
31,19065,19066,0,0
32,19067,19068,0,0
33,19069,19070,0,0
34,19071,19072,0,0
35,19073,19074,0,0
36,19075,19076,0,0
37,19077,19078,0,0
38,19079,19080,0,0
39,19081,19082,0,0
40,19083,19084,0,0
41,19085,19086,0,0
42,19087,19088,0,0
43,19089,19090,0,0
44,19091,19092,0,0
45,19093,19094,0,0
46,19095,19096,0,0
47,19097,19098,0,0
48,19099,19100,0,0
49,19101,19102,0,0
50,19103,19104,0,0
51,19105,19106,0,0
52,19107,19108,0,0
53,19109,19110,0,0
54,19111,19112,0,0
55,19113,19114,0,0
56,19115,19116,0,0
57,19117,19118,0,0
58,19119,19120,0,0
59,19121,19122,0,0
60,19123,19124,0,0
61,19125,19126,0,0
62,19127,19128,0,0
63,19129,19130,0,0
64,19131,19132,0,0
65,19133,19134,0,0
66,19135,19136,0,0
67,19137,19138,0,0
68,19139,19140,0,0
69,19141,19142,0,0
70,19143,19144,0,0
71,19145,19146,0,0
72,19147,19148,0,0
73,19149,19150,0,0
74,19151,19152,0,0
75,19153,19154,0,0
76,19155,19156,0,0
77,19157,19158,0,0
78,19159,19160,0,0
79,19161,19162,0,0
80,19163,19164,0,0
81,19165,19166,0,0
82,19167,19168,0,0
83,19169,19170,0,0
84,19171,19172,0,0
85,19173,19174,0,0
86,19175,19176,0,0
87,19177,19178,0,0
88,19179,19180,0,0
89,19181,19182,0,0
90,19183,19184,0,0
91,19185,19186,0,0
92,19187,19188,0,0
93,19189,19190,0,0
94,19191,19192,0,0
95,19193,19194,0,0
96,19195,19196,0,0
97,19197,19198,0,0
98,19199,19200,0,0
99,19201,19202,0,0
100,19203,19204,0,0
101,19205,19206,0,0
102,19207,19208,0,0
103,19209,19210,0,0
104,19211,19212,0,0
105,19213,19214,0,0
106,19215,19216,0,0
107,19217,19218,0,0
108,19219,19220,0,0
109,19221,19222,0,0
110,19223,19224,0,0
111,19225,19226,0,0
112,19227,19228,0,0
113,19229,19230,0,0
114,19231,19232,0,0
115,19233,19234,0,0
116,19235,19236,0,0
117,19237,19238,0,0
118,19239,19240,0,0
119,19241,19242,0,0
120,19243,19244,0,0
121,19245,19246,0,0
122,19247,19248,0,0
123,19249,19250,0,0
124,19251,19252,0,0
125,19253,19254,0,0
126,19255,19256,0,0
127,19257,19258,0,0
128,19259,19260,0,0
129,19261,19262,0,0
130,19263,19264,0,0
131,19265,19266,0,0
132,19267,19268,0,0
133,19269,19270,0,0
134,19271,19272,0,0
135,19273,19274,0,0
136,19275,19276,0,0
137,19277,19278,0,0
138,19279,19280,0,0
139,19281,19282,0,0
140,19283,19284,0,0
141,19285,19286,0,0
142,19287,19288,0,0
143,19289,19290,0,0
144,19291,19292,0,0
145,19293,19294,0,0
146,19295,19296,0,0
147,19297,19298,0,0
148,19299,19300,0,0
149,19301,19302,0,0
150,19303,19304,0,0
151,19305,19306,0,0
152,19307,19308,0,0
153,19309,19310,0,0
154,19311,19312,0,0
155,19313,19314,0,0
156,19315,19316,0,0
157,19317,19318,0,0
158,19319,19320,0,0
159,19321,19322,0,0
160,19323,19324,0,0
161,19325,19326,0,0
162,19327,19328,0,0
163,19329,19330,0,0
164,19331,19332,0,0
165,19333,19334,0,0
166,19335,19336,0,0
167,19337,19338,0,0
168,19339,19340,0,0
169,19341,19342,0,0
170,19343,19344,0,0
171,19345,19346,0,0
172,19347,19348,0,0
173,19349,19350,0,0
174,19351,19352,0,0
175,19353,19354,0,0
176,19355,19356,0,0
177,19357,19358,0,0
178,19359,19360,0,0
179,19361,19362,0,0
180,19363,19364,0,0
181,19365,19366,0,0
182,19367,19368,0,0
183,19369,19370,0,0
184,19371,19372,0,0
185,19373,19374,0,0
186,19375,19376,0,0
187,19377,19378,0,0
188,19379,19380,0,0
189,19381,19382,0,0
190,19383,19384,0,0
191,19385,19386,0,0
192,19387,19388,0,0
193,19389,19390,0,0
194,19391,19392,0,0
195,19393,19394,0,0
196,19395,19396,0,0
197,19397,19398,0,0
198,19399,19400,0,0
199,19401,19402,0,0
