
1,3125,3126,0,0
2,3127,3128,0,0
3,3129,3130,0,0
4,3131,3132,0,0
5,3133,3134,0,0
6,3135,3136,0,0
7,3137,3138,0,0
8,3139,3140,0,0
9,3141,3142,0,0
10,3143,3144,0,0
11,3145,3146,0,0
12,3147,3148,0,0
13,3149,3150,0,0
14,3151,3152,0,0
15,3153,3154,0,0
16,3155,3156,0,0
17,3157,3158,0,0
18,3159,3160,0,0
19,3161,3162,0,0
20,3163,3164,0,0
21,3165,3166,0,0
22,3167,3168,0,0
23,3169,3170,0,0
24,3171,3172,0,0
25,3173,3174,0,0
26,3175,3176,0,0
27,3177,3178,0,0
28,3179,3180,0,0
